
Predictions were generated on 06-Sep-2024 at 17:54:47 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
   25.6500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.508E+03	 5.000E+03	 4.309E+01
   25.6625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.509E+03	 5.000E+03	 4.309E+01
   25.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.510E+03	 5.000E+03	 4.309E+01
   25.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.511E+03	 5.000E+03	 4.309E+01
   25.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.512E+03	 5.000E+03	 4.309E+01
   25.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.513E+03	 5.000E+03	 4.309E+01
   25.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.514E+03	 5.000E+03	 4.309E+01
   25.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.516E+03	 5.000E+03	 4.309E+01
   25.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.517E+03	 5.000E+03	 4.309E+01
   25.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.518E+03	 5.000E+03	 4.309E+01
   25.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.519E+03	 5.000E+03	 4.309E+01
   25.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.521E+03	 5.000E+03	 4.309E+01
   25.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.522E+03	 5.000E+03	 4.309E+01
   25.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.524E+03	 5.000E+03	 4.309E+01
   25.8250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.525E+03	 5.000E+03	 4.309E+01
   25.8375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.527E+03	 5.000E+03	 4.309E+01
   25.8500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.529E+03	 5.000E+03	 4.309E+01
   25.8625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.530E+03	 5.000E+03	 4.309E+01
   25.8750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.532E+03	 5.000E+03	 4.309E+01
   25.8875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.534E+03	 5.000E+03	 4.309E+01
   25.9000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.536E+03	 5.000E+03	 4.309E+01
   25.9125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.538E+03	 5.000E+03	 4.309E+01
   25.9250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.540E+03	 5.000E+03	 4.309E+01
   25.9375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.542E+03	 5.000E+03	 4.309E+01
   25.9500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.544E+03	 5.000E+03	 4.309E+01
   25.9625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.546E+03	 5.000E+03	 4.309E+01
   25.9750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.548E+03	 5.000E+03	 4.309E+01
   25.9875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.550E+03	 5.000E+03	 4.309E+01
   26.0000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.552E+03	 5.000E+03	 4.309E+01
   26.0125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.555E+03	 5.000E+03	 4.309E+01
   26.0250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.557E+03	 5.000E+03	 4.309E+01
   26.0375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.559E+03	 5.000E+03	 4.309E+01
   26.0500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.562E+03	 5.000E+03	 4.309E+01
   26.0625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.564E+03	 5.000E+03	 4.309E+01
   26.0750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.567E+03	 5.000E+03	 4.309E+01
   26.0875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.569E+03	 5.000E+03	 4.309E+01
   26.1000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.572E+03	 5.000E+03	 4.309E+01
   26.1125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.574E+03	 5.000E+03	 4.309E+01
   26.1250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.577E+03	 5.000E+03	 4.309E+01
   26.1375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.580E+03	 5.000E+03	 4.309E+01
   26.1500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.583E+03	 5.000E+03	 4.309E+01
   26.1625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.585E+03	 5.000E+03	 4.309E+01
   26.1750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.588E+03	 5.000E+03	 4.309E+01
   26.1875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.591E+03	 5.000E+03	 4.309E+01
   26.2000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.594E+03	 5.000E+03	 4.309E+01
   26.2125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.597E+03	 5.000E+03	 4.309E+01
   26.2250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.600E+03	 5.000E+03	 4.309E+01
   26.2375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.603E+03	 5.000E+03	 4.309E+01
   26.2500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.606E+03	 5.000E+03	 4.309E+01
   26.2625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.609E+03	 5.000E+03	 4.309E+01
   26.2750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.612E+03	 5.000E+03	 4.309E+01
   26.2875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.615E+03	 5.000E+03	 4.309E+01
   26.3000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.618E+03	 5.000E+03	 4.309E+01
   26.3125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.621E+03	 5.000E+03	 4.309E+01
   26.3250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.625E+03	 5.000E+03	 4.309E+01
   26.3375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.628E+03	 5.000E+03	 4.309E+01
   26.3500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.631E+03	 5.000E+03	 4.309E+01
   26.3625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.634E+03	 5.000E+03	 4.309E+01
   26.3750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.638E+03	 5.000E+03	 4.309E+01
   26.3875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.641E+03	 5.000E+03	 4.309E+01
   26.4000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.644E+03	 5.000E+03	 4.309E+01
   26.4125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.648E+03	 5.000E+03	 4.309E+01
   26.4250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.651E+03	 5.000E+03	 4.309E+01
   26.4375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.655E+03	 5.000E+03	 4.309E+01
   26.4500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.372E+04	 4.180E+03	 5.658E+03	 5.000E+03	 4.309E+01
   26.4625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.661E+03	 5.000E+03	 4.309E+01
   26.4750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.665E+03	 5.000E+03	 4.309E+01
   26.4875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.668E+03	 5.000E+03	 4.309E+01
   26.5000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.672E+03	 5.000E+03	 4.309E+01
   26.5125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.675E+03	 5.000E+03	 4.309E+01
   26.5250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.679E+03	 5.000E+03	 4.309E+01
   26.5375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.683E+03	 5.000E+03	 4.309E+01
   26.5500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.686E+03	 5.000E+03	 4.309E+01
   26.5625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.690E+03	 5.000E+03	 4.309E+01
   26.5750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.693E+03	 5.000E+03	 4.309E+01
   26.5875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.697E+03	 5.000E+03	 4.309E+01
   26.6000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.701E+03	 5.000E+03	 4.309E+01
   26.6125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.704E+03	 5.000E+03	 4.309E+01
   26.6250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.708E+03	 5.000E+03	 4.309E+01
   26.6375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.711E+03	 5.000E+03	 4.309E+01
   26.6500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.715E+03	 5.000E+03	 4.309E+01
   26.6625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.719E+03	 5.000E+03	 4.309E+01
   26.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.722E+03	 5.000E+03	 4.309E+01
   26.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.726E+03	 5.000E+03	 4.309E+01
   26.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.729E+03	 5.000E+03	 4.309E+01
   26.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.733E+03	 5.000E+03	 4.309E+01
   26.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.737E+03	 5.000E+03	 4.309E+01
   26.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.740E+03	 5.000E+03	 4.309E+01
   26.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.744E+03	 5.000E+03	 4.309E+01
   26.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.748E+03	 5.000E+03	 4.309E+01
   26.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.751E+03	 5.000E+03	 4.309E+01
   26.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.755E+03	 5.000E+03	 4.309E+01
   26.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.758E+03	 5.000E+03	 4.309E+01
   26.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.762E+03	 5.000E+03	 4.309E+01
   26.8250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.766E+03	 5.000E+03	 4.309E+01
   26.8375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.769E+03	 5.000E+03	 4.309E+01
   26.8500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.773E+03	 5.000E+03	 4.309E+01
   26.8625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.776E+03	 5.000E+03	 4.309E+01
   26.8750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.780E+03	 5.000E+03	 4.309E+01
   26.8875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.783E+03	 5.000E+03	 4.309E+01
   26.9000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.787E+03	 5.000E+03	 4.309E+01
   26.9125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.790E+03	 5.000E+03	 4.309E+01
   26.9250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.794E+03	 5.000E+03	 4.309E+01
   26.9375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.797E+03	 5.000E+03	 4.309E+01
   26.9500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.800E+03	 5.000E+03	 4.309E+01
   26.9625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.804E+03	 5.000E+03	 4.309E+01
   26.9750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.807E+03	 5.000E+03	 4.309E+01
   26.9875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.811E+03	 5.000E+03	 4.309E+01
   27.0000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.814E+03	 5.000E+03	 4.309E+01
   27.0125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.817E+03	 5.000E+03	 4.309E+01
   27.0250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.821E+03	 5.000E+03	 4.309E+01
   27.0375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.824E+03	 5.000E+03	 4.309E+01
   27.0500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.827E+03	 5.000E+03	 4.309E+01
   27.0625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.830E+03	 5.000E+03	 4.309E+01
   27.0750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.833E+03	 5.000E+03	 4.309E+01
   27.0875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.837E+03	 5.000E+03	 4.309E+01
   27.1000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.840E+03	 5.000E+03	 4.309E+01
   27.1125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.843E+03	 5.000E+03	 4.309E+01
   27.1250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.846E+03	 5.000E+03	 4.309E+01
   27.1375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.849E+03	 5.000E+03	 4.309E+01
   27.1500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.852E+03	 5.000E+03	 4.309E+01
   27.1625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.855E+03	 5.000E+03	 4.309E+01
   27.1750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.858E+03	 5.000E+03	 4.309E+01
   27.1875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.861E+03	 5.000E+03	 4.309E+01
   27.2000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.863E+03	 5.000E+03	 4.309E+01
   27.2125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.866E+03	 5.000E+03	 4.309E+01
   27.2250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.869E+03	 5.000E+03	 4.309E+01
   27.2375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.872E+03	 5.000E+03	 4.309E+01
   27.2500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.874E+03	 5.000E+03	 4.309E+01
   27.2625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.877E+03	 5.000E+03	 4.309E+01
   27.2750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.880E+03	 5.000E+03	 4.309E+01
   27.2875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.882E+03	 5.000E+03	 4.309E+01
   27.3000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.885E+03	 5.000E+03	 4.309E+01
   27.3125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.887E+03	 5.000E+03	 4.309E+01
   27.3250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.889E+03	 5.000E+03	 4.309E+01
   27.3375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.892E+03	 5.000E+03	 4.309E+01
   27.3500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.894E+03	 5.000E+03	 4.309E+01
   27.3625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.896E+03	 5.000E+03	 4.309E+01
   27.3750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.899E+03	 5.000E+03	 4.309E+01
   27.3875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.901E+03	 5.000E+03	 4.309E+01
   27.4000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.903E+03	 5.000E+03	 4.309E+01
   27.4125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.905E+03	 5.000E+03	 4.309E+01
   27.4250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.907E+03	 5.000E+03	 4.309E+01
   27.4375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.909E+03	 5.000E+03	 4.309E+01
   27.4500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.911E+03	 5.000E+03	 4.309E+01
   27.4625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.913E+03	 5.000E+03	 4.309E+01
   27.4750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.915E+03	 5.000E+03	 4.309E+01
   27.4875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.917E+03	 5.000E+03	 4.309E+01
   27.5000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.918E+03	 5.000E+03	 4.309E+01
   27.5125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.920E+03	 5.000E+03	 4.309E+01
   27.5250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.921E+03	 5.000E+03	 4.309E+01
   27.5375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.923E+03	 5.000E+03	 4.309E+01
   27.5500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.925E+03	 5.000E+03	 4.309E+01
   27.5625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.926E+03	 5.000E+03	 4.309E+01
   27.5750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.927E+03	 5.000E+03	 4.309E+01
   27.5875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.929E+03	 5.000E+03	 4.309E+01
   27.6000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.930E+03	 5.000E+03	 4.309E+01
   27.6125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.931E+03	 5.000E+03	 4.309E+01
   27.6250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.933E+03	 5.000E+03	 4.309E+01
   27.6375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.934E+03	 5.000E+03	 4.309E+01
   27.6500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.935E+03	 5.000E+03	 4.309E+01
   27.6625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.936E+03	 5.000E+03	 4.309E+01
   27.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.937E+03	 5.000E+03	 4.309E+01
   27.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.938E+03	 5.000E+03	 4.309E+01
   27.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.939E+03	 5.000E+03	 4.309E+01
   27.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.940E+03	 5.000E+03	 4.309E+01
   27.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.940E+03	 5.000E+03	 4.309E+01
   27.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.941E+03	 5.000E+03	 4.309E+01
   27.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.942E+03	 5.000E+03	 4.309E+01
   27.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.942E+03	 5.000E+03	 4.309E+01
   27.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.943E+03	 5.000E+03	 4.309E+01
   27.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.943E+03	 5.000E+03	 4.309E+01
   27.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.944E+03	 5.000E+03	 4.309E+01
   27.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.944E+03	 5.000E+03	 4.309E+01
